symbol,entry_time,entry_price,direction,exit_time,exit_price,exit_reason,R_outcome
INJUSDT,2026-02-12T18:15:00+00:00,3.002,SHORT,2026-02-12T19:15:00+00:00,3.0416629747755426,SL,-1.0
LINKUSDT,2026-02-12T18:15:00+00:00,8.224,SHORT,2026-02-12T19:15:00+00:00,8.302335765733027,SL,-1.0
OPUSDT,2026-02-12T18:15:00+00:00,0.17721,SHORT,2026-02-12T19:15:00+00:00,0.1793474147525938,SL,-1.0
XRPUSDT,2026-02-12T20:15:00+00:00,1.3573,SHORT,2026-02-13T13:15:00+00:00,1.3772812001143049,SL,-1.0
BNBUSDT,2026-02-13T04:15:00+00:00,607.0,SHORT,2026-02-13T05:45:00+00:00,598.9492434224153,TP2,2.0
ADAUSDT,2026-02-13T14:15:00+00:00,0.264,LONG,2026-02-13T14:45:00+00:00,0.2672828066510579,TP2,2.0
AVAXUSDT,2026-02-13T14:15:00+00:00,8.917,LONG,2026-02-13T15:00:00+00:00,9.060884143653453,TP2,2.0
TIAUSDT,2026-02-13T14:15:00+00:00,0.3227,LONG,2026-02-13T15:00:00+00:00,0.32929667928339146,TP2,2.0
OPUSDT,2026-02-14T02:00:00+00:00,0.19078,LONG,2026-02-14T04:15:00+00:00,0.19078,TP1,0.75
SUIUSDT,2026-02-14T02:30:00+00:00,0.9643,LONG,2026-02-14T06:00:00+00:00,0.9574138188656058,SL,-1.0
XRPUSDT,2026-02-14T02:30:00+00:00,1.4123,LONG,2026-02-14T05:45:00+00:00,1.4073018764290437,SL,-1.0
DOGEUSDT,2026-02-14T04:15:00+00:00,0.0968,LONG,2026-02-14T06:00:00+00:00,0.0964879454181496,SL,-1.0
SOLUSDT,2026-02-14T06:45:00+00:00,84.8,LONG,2026-02-14T08:00:00+00:00,85.59516271736234,TP2,2.0
UNIUSDT,2026-02-14T19:15:00+00:00,3.679,LONG,2026-02-14T20:30:00+00:00,3.642565718345248,SL,-1.0
TIAUSDT,2026-02-15T02:30:00+00:00,0.356,LONG,2026-02-15T03:30:00+00:00,0.3527027047239358,SL,-1.0
LINKUSDT,2026-02-15T04:30:00+00:00,9.114,LONG,2026-02-15T12:00:00+00:00,9.012029374097082,SL,-1.0
LTCUSDT,2026-02-15T04:30:00+00:00,56.02,LONG,2026-02-15T08:30:00+00:00,55.55908612689264,SL,-1.0
SUIUSDT,2026-02-15T07:30:00+00:00,1.0422,LONG,2026-02-15T08:30:00+00:00,1.028345050139309,SL,-1.0
AVAXUSDT,2026-02-15T07:45:00+00:00,9.692,LONG,2026-02-15T08:15:00+00:00,9.628001816345156,SL,-1.0
SOLUSDT,2026-02-15T09:00:00+00:00,90.26,LONG,2026-02-15T10:15:00+00:00,89.21501894413586,SL,-1.0
TIAUSDT,2026-02-16T03:30:00+00:00,0.3404,LONG,2026-02-16T05:15:00+00:00,0.3404,TP1,0.75
DOGEUSDT,2026-02-16T04:45:00+00:00,0.10335,LONG,2026-02-16T05:00:00+00:00,0.10197720508276618,SL,-1.0
UNIUSDT,2026-02-16T05:30:00+00:00,3.548,LONG,2026-02-16T10:30:00+00:00,3.5106978469863552,SL,-1.0
ADAUSDT,2026-02-16T07:45:00+00:00,0.28,LONG,2026-02-16T09:30:00+00:00,0.2842591307647506,TP2,2.0
AVAXUSDT,2026-02-16T07:45:00+00:00,9.252,LONG,2026-02-16T11:00:00+00:00,9.252,TP1,0.75
DOGEUSDT,2026-02-16T11:00:00+00:00,0.10177,SHORT,2026-02-16T13:00:00+00:00,0.10308827054913279,SL,-1.0
SOLUSDT,2026-02-16T11:00:00+00:00,84.96,SHORT,2026-02-16T12:15:00+00:00,86.14434802298551,SL,-1.0
XRPUSDT,2026-02-16T11:15:00+00:00,1.4819,LONG,2026-02-16T13:15:00+00:00,1.4819,TP1,0.75
NEARUSDT,2026-02-16T12:15:00+00:00,1.0591,LONG,2026-02-16T14:15:00+00:00,1.0392830990242454,SL,-1.0
ATOMUSDT,2026-02-16T16:30:00+00:00,2.2343,LONG,2026-02-17T10:15:00+00:00,2.2343,TP1,0.75
AVAXUSDT,2026-02-16T17:45:00+00:00,9.148,SHORT,2026-02-16T20:45:00+00:00,9.198343639958779,SL,-1.0
INJUSDT,2026-02-16T17:45:00+00:00,3.12,SHORT,2026-02-16T20:45:00+00:00,3.1411126752764504,SL,-1.0
LINKUSDT,2026-02-16T18:30:00+00:00,8.766,SHORT,2026-02-16T20:45:00+00:00,8.84227884572234,SL,-1.0
TIAUSDT,2026-02-16T18:45:00+00:00,0.3379,SHORT,2026-02-16T19:30:00+00:00,0.34040616036076765,SL,-1.0
APTUSDT,2026-02-16T19:45:00+00:00,0.9154,SHORT,2026-02-16T20:45:00+00:00,0.9234125886263884,SL,-1.0
ARBUSDT,2026-02-17T00:45:00+00:00,0.11476,SHORT,2026-02-17T14:45:00+00:00,0.11171782037401501,TP2,2.0
LINKUSDT,2026-02-17T01:00:00+00:00,8.949,LONG,2026-02-17T02:00:00+00:00,8.878760347957002,SL,-1.0
ETHUSDT,2026-02-17T06:30:00+00:00,1980.08,SHORT,2026-02-17T07:30:00+00:00,1980.08,TP1,0.75
LTCUSDT,2026-02-17T07:30:00+00:00,55.46,LONG,2026-02-17T09:15:00+00:00,54.97175948568823,SL,-1.0
UNIUSDT,2026-02-17T07:30:00+00:00,3.575,LONG,2026-02-17T08:30:00+00:00,3.5505324874016226,SL,-1.0
SUIUSDT,2026-02-17T12:45:00+00:00,0.9677,SHORT,2026-02-17T13:15:00+00:00,0.9755085862905912,SL,-1.0
SOLUSDT,2026-02-17T14:30:00+00:00,83.78,SHORT,2026-02-17T16:30:00+00:00,85.17070329675451,SL,-1.0
ADAUSDT,2026-02-17T16:15:00+00:00,0.2823,SHORT,2026-02-17T16:30:00+00:00,0.2847961150259462,SL,-1.0
OPUSDT,2026-02-17T16:15:00+00:00,0.18696,SHORT,2026-02-17T16:30:00+00:00,0.18915915622688484,SL,-1.0
DOTUSDT,2026-02-17T17:15:00+00:00,1.359,LONG,2026-02-17T17:30:00+00:00,1.3475699756778674,SL,-1.0
BNBUSDT,2026-02-17T17:30:00+00:00,612.7,SHORT,2026-02-17T18:15:00+00:00,619.1170733142908,SL,-1.0
BTCUSDT,2026-02-17T17:30:00+00:00,66969.3,SHORT,2026-02-17T18:45:00+00:00,68072.91245342311,SL,-1.0
DOGEUSDT,2026-02-17T17:30:00+00:00,0.09993,SHORT,2026-02-17T18:30:00+00:00,0.10197532186359813,SL,-1.0
LTCUSDT,2026-02-17T20:00:00+00:00,53.96,SHORT,2026-02-18T07:45:00+00:00,54.52823003889331,SL,-1.0
INJUSDT,2026-02-18T02:15:00+00:00,3.091,SHORT,2026-02-18T02:30:00+00:00,3.1021617739817238,SL,-1.0
UNIUSDT,2026-02-18T09:00:00+00:00,3.567,LONG,2026-02-18T10:30:00+00:00,3.567,TP1,0.75
LINKUSDT,2026-02-18T10:00:00+00:00,8.917,LONG,2026-02-18T10:30:00+00:00,8.848679767973499,SL,-1.0
AVAXUSDT,2026-02-18T12:45:00+00:00,9.04,SHORT,2026-02-18T13:45:00+00:00,8.962689111381765,TP2,2.0
OPUSDT,2026-02-18T17:00:00+00:00,0.1774,SHORT,2026-02-19T05:00:00+00:00,0.15386507221462192,TP2,2.0
NEARUSDT,2026-02-18T17:15:00+00:00,1.0382,SHORT,2026-02-19T00:45:00+00:00,1.0039569577483958,TP2,2.0
APTUSDT,2026-02-18T18:00:00+00:00,0.8945,SHORT,2026-02-18T18:30:00+00:00,0.8798226211640052,TP2,2.0
BNBUSDT,2026-02-18T21:45:00+00:00,603.8,SHORT,2026-02-19T01:45:00+00:00,606.1623223760454,SL,-1.0
DOGEUSDT,2026-02-19T00:00:00+00:00,0.09822,SHORT,2026-02-19T01:00:00+00:00,0.09876582885799925,SL,-1.0
DOTUSDT,2026-02-19T00:45:00+00:00,1.3043,SHORT,2026-02-19T01:00:00+00:00,1.3129887246398255,SL,-1.0
ARBUSDT,2026-02-19T04:45:00+00:00,0.10765,SHORT,2026-02-19T08:00:00+00:00,0.10601172575984785,TP2,2.0
LTCUSDT,2026-02-19T08:00:00+00:00,53.17,SHORT,2026-02-19T10:00:00+00:00,52.53399030716654,TP2,2.0
XRPUSDT,2026-02-19T09:45:00+00:00,1.4145,SHORT,2026-02-19T16:00:00+00:00,1.3841094129821367,TP2,2.0
SUIUSDT,2026-02-19T10:45:00+00:00,0.917,SHORT,2026-02-19T13:00:00+00:00,0.9040747762263679,TP2,2.0
UNIUSDT,2026-02-19T10:45:00+00:00,3.384,SHORT,2026-02-19T13:30:00+00:00,3.302425282413986,TP2,2.0
ADAUSDT,2026-02-19T11:30:00+00:00,0.2728,SHORT,2026-02-19T13:30:00+00:00,0.2688996360930465,TP2,2.0
LINKUSDT,2026-02-19T22:15:00+00:00,8.495,SHORT,2026-02-19T23:15:00+00:00,8.554955210042518,SL,-1.0
ATOMUSDT,2026-02-19T23:45:00+00:00,2.2886,LONG,2026-02-20T02:45:00+00:00,2.2713234217600373,SL,-1.0
ARBUSDT,2026-02-20T05:00:00+00:00,0.09632,SHORT,2026-02-20T06:00:00+00:00,0.09768689918105385,SL,-1.0
ETHUSDT,2026-02-20T14:45:00+00:00,1942.6,SHORT,2026-02-20T15:00:00+00:00,1949.9045652740815,SL,-1.0
LINKUSDT,2026-02-20T18:15:00+00:00,8.862,LONG,2026-02-21T16:15:00+00:00,8.862,TP1,0.75
LTCUSDT,2026-02-20T20:00:00+00:00,55.23,LONG,2026-02-21T00:45:00+00:00,54.78929170940592,SL,-1.0
OPUSDT,2026-02-20T20:15:00+00:00,0.12784,SHORT,2026-02-21T01:30:00+00:00,0.1297456759660324,SL,-1.0
DOTUSDT,2026-02-20T20:30:00+00:00,1.3335,LONG,2026-02-21T08:45:00+00:00,1.3624595582085526,TP2,2.0
NEARUSDT,2026-02-20T20:30:00+00:00,1.0421,LONG,2026-02-21T01:00:00+00:00,1.0421,TP1,0.75
AVAXUSDT,2026-02-20T21:30:00+00:00,9.14,LONG,2026-02-21T09:15:00+00:00,9.257712034800955,TP2,2.0
TIAUSDT,2026-02-21T01:30:00+00:00,0.331,LONG,2026-02-21T03:00:00+00:00,0.331,TP1,0.75
ADAUSDT,2026-02-21T02:15:00+00:00,0.284,LONG,2026-02-21T03:00:00+00:00,0.2820913195215828,SL,-1.0
SUIUSDT,2026-02-21T08:45:00+00:00,0.9538,LONG,2026-02-21T12:15:00+00:00,0.9538,TP1,0.75
XRPUSDT,2026-02-21T13:45:00+00:00,1.4471,LONG,2026-02-21T20:30:00+00:00,1.435568542232331,SL,-1.0
SOLUSDT,2026-02-21T18:30:00+00:00,86.41,LONG,2026-02-21T20:00:00+00:00,85.9793667194221,SL,-1.0
UNIUSDT,2026-02-21T18:30:00+00:00,3.631,LONG,2026-02-21T23:00:00+00:00,3.604622440794804,SL,-1.0
APTUSDT,2026-02-21T18:45:00+00:00,0.8967,LONG,2026-02-21T20:00:00+00:00,0.8917897276907861,SL,-1.0
LINKUSDT,2026-02-21T20:15:00+00:00,8.939,LONG,2026-02-21T20:30:00+00:00,8.90764609215158,SL,-1.0
OPUSDT,2026-02-22T06:00:00+00:00,0.12508,SHORT,2026-02-22T06:45:00+00:00,0.12578048049557997,SL,-1.0
TIAUSDT,2026-02-22T10:30:00+00:00,0.3235,SHORT,2026-02-22T12:00:00+00:00,0.3199274142644055,TP2,2.0
ATOMUSDT,2026-02-22T11:00:00+00:00,2.2844,SHORT,2026-02-22T13:00:00+00:00,2.2560499046004083,TP2,2.0
ETHUSDT,2026-02-22T16:15:00+00:00,1946.78,SHORT,2026-02-22T21:30:00+00:00,1946.78,TP1,0.75
ADAUSDT,2026-02-22T17:00:00+00:00,0.27,SHORT,2026-02-22T22:15:00+00:00,0.27180482305317427,SL,-1.0
AVAXUSDT,2026-02-22T17:00:00+00:00,8.831,SHORT,2026-02-23T00:00:00+00:00,8.88688222801955,SL,-1.0
DOTUSDT,2026-02-22T17:15:00+00:00,1.3126,SHORT,2026-02-23T00:45:00+00:00,1.2914386648875054,TP2,2.0
DOGEUSDT,2026-02-23T00:15:00+00:00,0.09526,SHORT,2026-02-23T01:00:00+00:00,0.09401179573021165,TP2,2.0
BTCUSDT,2026-02-23T08:15:00+00:00,65647.4,SHORT,2026-02-23T09:30:00+00:00,65941.86700360221,SL,-1.0
LINKUSDT,2026-02-23T08:15:00+00:00,8.314,SHORT,2026-02-23T09:00:00+00:00,8.37112763346285,SL,-1.0
LTCUSDT,2026-02-23T08:15:00+00:00,51.96,SHORT,2026-02-23T09:00:00+00:00,52.249190725257534,SL,-1.0
INJUSDT,2026-02-23T15:00:00+00:00,3.434,SHORT,2026-02-24T03:00:00+00:00,3.245079087701269,TP2,2.0
AVAXUSDT,2026-02-23T19:15:00+00:00,8.386,SHORT,2026-02-24T01:30:00+00:00,8.386,TP1,0.75
BNBUSDT,2026-02-23T19:15:00+00:00,594.0,SHORT,2026-02-24T00:15:00+00:00,599.1615276043107,SL,-1.0
SUIUSDT,2026-02-23T21:15:00+00:00,0.8744,SHORT,2026-02-23T21:30:00+00:00,0.8798195935250708,SL,-1.0
NEARUSDT,2026-02-24T01:30:00+00:00,0.9824,SHORT,2026-02-24T14:00:00+00:00,0.9599030572726102,TP2,2.0
APTUSDT,2026-02-24T06:00:00+00:00,0.8033,SHORT,2026-02-24T10:45:00+00:00,0.8102636061320272,SL,-1.0
TIAUSDT,2026-02-24T13:45:00+00:00,0.2944,SHORT,2026-02-24T14:45:00+00:00,0.29675474722546064,SL,-1.0
ATOMUSDT,2026-02-24T17:00:00+00:00,2.034,SHORT,2026-02-25T01:00:00+00:00,2.034,TP1,0.75
INJUSDT,2026-02-24T19:00:00+00:00,3.164,SHORT,2026-02-25T01:00:00+00:00,3.164,TP1,0.75
BNBUSDT,2026-02-25T05:15:00+00:00,592.6,SHORT,2026-02-25T07:15:00+00:00,595.7671168287251,SL,-1.0
APTUSDT,2026-02-25T06:30:00+00:00,0.8457,LONG,2026-02-25T11:15:00+00:00,0.8654311977100756,TP2,2.0
DOTUSDT,2026-02-25T06:45:00+00:00,1.2662,SHORT,2026-02-25T08:30:00+00:00,1.2756511340570749,SL,-1.0
OPUSDT,2026-02-25T09:30:00+00:00,0.11752,SHORT,2026-02-25T10:00:00+00:00,0.11851694183316876,SL,-1.0
BNBUSDT,2026-02-25T22:45:00+00:00,632.1,LONG,2026-02-25T23:30:00+00:00,628.9345407933886,SL,-1.0
ATOMUSDT,2026-02-26T03:15:00+00:00,1.934,SHORT,2026-02-26T15:15:00+00:00,1.8800037000875474,TP2,2.0
OPUSDT,2026-02-26T04:30:00+00:00,0.12558,LONG,2026-02-26T05:00:00+00:00,0.12433560067538904,SL,-1.0
INJUSDT,2026-02-26T08:45:00+00:00,3.202,SHORT,2026-02-26T09:00:00+00:00,3.2292123240844006,SL,-1.0
UNIUSDT,2026-02-26T12:00:00+00:00,4.016,LONG,2026-02-26T13:45:00+00:00,3.9816624463740475,SL,-1.0
ETHUSDT,2026-02-26T13:15:00+00:00,2070.91,LONG,2026-02-26T14:30:00+00:00,2055.8845282151124,SL,-1.0
DOTUSDT,2026-02-26T13:30:00+00:00,1.6199,LONG,2026-02-26T14:45:00+00:00,1.5746311671924131,SL,-1.0
OPUSDT,2026-02-26T23:30:00+00:00,0.11932,SHORT,2026-02-27T01:15:00+00:00,0.11932,TP1,0.75
LINKUSDT,2026-02-27T01:45:00+00:00,9.073,LONG,2026-02-27T04:00:00+00:00,9.246317001516616,TP2,2.0
DOGEUSDT,2026-02-27T03:30:00+00:00,0.09703,LONG,2026-02-27T09:45:00+00:00,0.09703,TP1,0.75
AVAXUSDT,2026-02-27T06:00:00+00:00,9.43,LONG,2026-02-27T06:15:00+00:00,9.37894957902569,SL,-1.0
NEARUSDT,2026-02-27T10:30:00+00:00,1.1425,LONG,2026-02-27T10:45:00+00:00,1.1278375581713016,SL,-1.0
INJUSDT,2026-02-27T14:15:00+00:00,3.134,SHORT,2026-02-27T18:00:00+00:00,3.134,TP1,0.75
SUIUSDT,2026-02-27T18:00:00+00:00,0.9009,SHORT,2026-02-27T21:00:00+00:00,0.9009,TP1,0.75
ATOMUSDT,2026-02-27T18:45:00+00:00,1.8533,SHORT,2026-02-27T23:30:00+00:00,1.8533,TP1,0.75
AVAXUSDT,2026-02-27T18:45:00+00:00,8.931,SHORT,2026-02-27T22:30:00+00:00,8.7863132734096,TP2,2.0
ADAUSDT,2026-02-27T21:15:00+00:00,0.2769,SHORT,2026-02-27T22:30:00+00:00,0.2742193595014468,TP2,2.0
OPUSDT,2026-02-28T01:45:00+00:00,0.1195,SHORT,2026-02-28T02:15:00+00:00,0.12042377502465741,SL,-1.0
DOTUSDT,2026-02-28T02:00:00+00:00,1.6008,LONG,2026-02-28T03:45:00+00:00,1.5717274402069927,SL,-1.0
LINKUSDT,2026-02-28T03:15:00+00:00,8.706,SHORT,2026-02-28T04:30:00+00:00,8.63364189525313,TP2,2.0
NEARUSDT,2026-02-28T03:30:00+00:00,1.086,SHORT,2026-02-28T06:00:00+00:00,1.0705104047883442,TP2,2.0
ARBUSDT,2026-02-28T14:45:00+00:00,0.09315,SHORT,2026-02-28T18:30:00+00:00,0.09477241739535967,SL,-1.0
BTCUSDT,2026-02-28T14:45:00+00:00,64400.6,SHORT,2026-02-28T17:45:00+00:00,65315.55673120709,SL,-1.0
INJUSDT,2026-02-28T14:45:00+00:00,2.96,SHORT,2026-02-28T18:30:00+00:00,2.993591297615163,SL,-1.0
TIAUSDT,2026-02-28T14:45:00+00:00,0.3041,SHORT,2026-02-28T18:30:00+00:00,0.30907961703297565,SL,-1.0
UNIUSDT,2026-02-28T14:45:00+00:00,3.626,SHORT,2026-02-28T17:45:00+00:00,3.6953606502942553,SL,-1.0
XRPUSDT,2026-02-28T14:45:00+00:00,1.3176,SHORT,2026-02-28T18:45:00+00:00,1.3476481405119072,SL,-1.0
ETHUSDT,2026-02-28T15:00:00+00:00,1874.74,SHORT,2026-02-28T17:45:00+00:00,1909.9939202713495,SL,-1.0
BNBUSDT,2026-02-28T17:00:00+00:00,602.3,SHORT,2026-02-28T17:45:00+00:00,605.0941374737524,SL,-1.0
AVAXUSDT,2026-03-01T05:15:00+00:00,9.287,LONG,2026-03-01T06:00:00+00:00,9.219069353165795,SL,-1.0
OPUSDT,2026-03-01T05:15:00+00:00,0.1246,LONG,2026-03-01T07:00:00+00:00,0.12332285115529303,SL,-1.0
ARBUSDT,2026-03-01T12:15:00+00:00,0.10043,LONG,2026-03-01T12:45:00+00:00,0.09979092523905289,SL,-1.0
NEARUSDT,2026-03-01T15:00:00+00:00,1.1579,LONG,2026-03-01T16:45:00+00:00,1.1363992040111741,SL,-1.0
LTCUSDT,2026-03-01T15:45:00+00:00,54.22,SHORT,2026-03-01T20:00:00+00:00,52.93580079239031,TP2,2.0
TIAUSDT,2026-03-01T16:00:00+00:00,0.3239,LONG,2026-03-01T16:45:00+00:00,0.3196011428307363,SL,-1.0
INJUSDT,2026-03-01T18:15:00+00:00,3.032,SHORT,2026-03-01T20:30:00+00:00,2.946919294689417,TP2,2.0
ADAUSDT,2026-03-01T19:30:00+00:00,0.273,SHORT,2026-03-01T22:00:00+00:00,0.2763154819982268,SL,-1.0
XRPUSDT,2026-03-01T22:15:00+00:00,1.3568,SHORT,2026-03-02T00:45:00+00:00,1.3689761158248286,SL,-1.0
BNBUSDT,2026-03-02T01:00:00+00:00,622.9,LONG,2026-03-02T07:00:00+00:00,615.9178872695976,SL,-1.0
BTCUSDT,2026-03-02T10:15:00+00:00,66220.8,LONG,2026-03-02T12:45:00+00:00,65906.59210083725,SL,-1.0
ETHUSDT,2026-03-02T11:00:00+00:00,1935.87,SHORT,2026-03-02T14:30:00+00:00,1962.95002756066,SL,-1.0
DOTUSDT,2026-03-02T12:00:00+00:00,1.5091,SHORT,2026-03-02T13:15:00+00:00,1.5203700489202912,SL,-1.0
ARBUSDT,2026-03-02T18:30:00+00:00,0.10397,LONG,2026-03-02T20:00:00+00:00,0.10276681017212297,SL,-1.0
XRPUSDT,2026-03-02T18:30:00+00:00,1.4022,LONG,2026-03-03T02:00:00+00:00,1.3801382930255557,SL,-1.0
DOGEUSDT,2026-03-02T19:45:00+00:00,0.09548,LONG,2026-03-02T20:00:00+00:00,0.09495226410157316,SL,-1.0
SOLUSDT,2026-03-02T19:45:00+00:00,87.64,LONG,2026-03-02T20:00:00+00:00,86.84226351298919,SL,-1.0
UNIUSDT,2026-03-02T21:30:00+00:00,3.933,LONG,2026-03-03T02:15:00+00:00,3.8784920517551886,SL,-1.0
AVAXUSDT,2026-03-02T22:15:00+00:00,9.259,LONG,2026-03-02T23:30:00+00:00,9.164066904616892,SL,-1.0
LINKUSDT,2026-03-02T22:15:00+00:00,9.068,LONG,2026-03-02T23:15:00+00:00,8.966214234403129,SL,-1.0
OPUSDT,2026-03-03T01:30:00+00:00,0.12609,LONG,2026-03-03T08:30:00+00:00,0.12344051643261611,SL,-1.0
SUIUSDT,2026-03-03T01:30:00+00:00,0.9267,LONG,2026-03-03T02:00:00+00:00,0.9167194727944674,SL,-1.0
APTUSDT,2026-03-03T05:00:00+00:00,0.9853,LONG,2026-03-03T09:45:00+00:00,0.961463143108945,SL,-1.0
DOGEUSDT,2026-03-03T07:30:00+00:00,0.09134,SHORT,2026-03-03T10:00:00+00:00,0.08931230221157657,TP2,2.0
NEARUSDT,2026-03-03T16:45:00+00:00,1.3718,LONG,2026-03-04T11:30:00+00:00,1.3334795089936025,SL,-1.0
TIAUSDT,2026-03-03T22:00:00+00:00,0.3299,LONG,2026-03-04T08:45:00+00:00,0.33890050318385323,TP2,2.0
ARBUSDT,2026-03-03T23:00:00+00:00,0.10312,LONG,2026-03-04T00:30:00+00:00,0.10185617197388835,SL,-1.0
INJUSDT,2026-03-04T03:15:00+00:00,3.001,SHORT,2026-03-04T07:30:00+00:00,3.030537745603265,SL,-1.0
ADAUSDT,2026-03-04T04:15:00+00:00,0.2597,SHORT,2026-03-04T07:45:00+00:00,0.26361653882676817,SL,-1.0
LINKUSDT,2026-03-04T05:45:00+00:00,8.757,SHORT,2026-03-04T06:30:00+00:00,8.801068654845993,SL,-1.0
UNIUSDT,2026-03-04T07:15:00+00:00,3.912,LONG,2026-03-04T08:45:00+00:00,3.995107270624815,TP2,2.0
OPUSDT,2026-03-04T14:00:00+00:00,0.12915,LONG,2026-03-04T14:45:00+00:00,0.12915,TP1,0.75
BNBUSDT,2026-03-04T14:45:00+00:00,651.6,LONG,2026-03-05T06:00:00+00:00,651.6,TP1,0.75
LTCUSDT,2026-03-04T15:45:00+00:00,56.91,LONG,2026-03-05T06:00:00+00:00,56.018451640611374,SL,-1.0
SOLUSDT,2026-03-04T17:00:00+00:00,91.95,LONG,2026-03-04T17:15:00+00:00,91.21928427665223,SL,-1.0
DOTUSDT,2026-03-05T00:30:00+00:00,1.5378,LONG,2026-03-05T01:45:00+00:00,1.5239270880459976,SL,-1.0
AVAXUSDT,2026-03-05T01:00:00+00:00,9.52,LONG,2026-03-05T01:30:00+00:00,9.439559350370194,SL,-1.0
BTCUSDT,2026-03-05T02:00:00+00:00,72767.2,LONG,2026-03-05T02:30:00+00:00,72340.61589974938,SL,-1.0
UNIUSDT,2026-03-05T09:00:00+00:00,4.044,LONG,2026-03-05T15:30:00+00:00,3.977938256288932,SL,-1.0
ADAUSDT,2026-03-05T12:15:00+00:00,0.2753,LONG,2026-03-05T12:45:00+00:00,0.2778567345549777,TP2,2.0
ARBUSDT,2026-03-05T12:15:00+00:00,0.10418,LONG,2026-03-05T13:00:00+00:00,0.10418,TP1,0.75
NEARUSDT,2026-03-05T19:15:00+00:00,1.2691,SHORT,2026-03-05T21:15:00+00:00,1.286390962686537,SL,-1.0
SUIUSDT,2026-03-05T22:30:00+00:00,0.9596,LONG,2026-03-05T23:45:00+00:00,0.9514772301265695,SL,-1.0
AVAXUSDT,2026-03-06T03:15:00+00:00,9.404,LONG,2026-03-06T04:30:00+00:00,9.348061199931452,SL,-1.0
SOLUSDT,2026-03-06T07:15:00+00:00,88.6,LONG,2026-03-06T09:00:00+00:00,87.77918957255082,SL,-1.0
DOGEUSDT,2026-03-06T10:45:00+00:00,0.09344,SHORT,2026-03-06T12:15:00+00:00,0.09344,TP1,0.75
ATOMUSDT,2026-03-07T01:00:00+00:00,1.8038,SHORT,2026-03-07T02:00:00+00:00,1.8140699442381494,SL,-1.0
DOTUSDT,2026-03-07T01:00:00+00:00,1.4865,SHORT,2026-03-07T01:45:00+00:00,1.4942525646516382,SL,-1.0
APTUSDT,2026-03-07T02:15:00+00:00,0.9538,SHORT,2026-03-07T03:00:00+00:00,0.9583086865281699,SL,-1.0
UNIUSDT,2026-03-07T02:30:00+00:00,3.834,SHORT,2026-03-07T03:00:00+00:00,3.8586363562900674,SL,-1.0
INJUSDT,2026-03-07T03:15:00+00:00,2.883,SHORT,2026-03-07T17:00:00+00:00,2.883,TP1,0.75
ETHUSDT,2026-03-07T06:45:00+00:00,1970.79,SHORT,2026-03-07T07:45:00+00:00,1979.757307500412,SL,-1.0
OPUSDT,2026-03-07T08:45:00+00:00,0.11911,SHORT,2026-03-07T11:00:00+00:00,0.12014743763272297,SL,-1.0
TIAUSDT,2026-03-07T08:45:00+00:00,0.3258,SHORT,2026-03-07T11:00:00+00:00,0.32857583085227066,SL,-1.0
SOLUSDT,2026-03-07T13:30:00+00:00,84.19,SHORT,2026-03-07T14:30:00+00:00,84.19,TP1,0.75
ADAUSDT,2026-03-07T14:00:00+00:00,0.2524,SHORT,2026-03-08T14:00:00+00:00,0.2519,timeout,0.0
ARBUSDT,2026-03-08T02:45:00+00:00,0.09515,SHORT,2026-03-08T10:15:00+00:00,0.09642269089651272,SL,-1.0
ATOMUSDT,2026-03-08T02:45:00+00:00,1.7617,SHORT,2026-03-08T22:00:00+00:00,1.71491906939867,TP2,2.0
UNIUSDT,2026-03-08T06:00:00+00:00,3.709,SHORT,2026-03-08T06:45:00+00:00,3.7201476125896824,SL,-1.0
BTCUSDT,2026-03-08T11:30:00+00:00,67458.0,SHORT,2026-03-08T20:30:00+00:00,67458.0,TP1,0.75
ETHUSDT,2026-03-08T11:30:00+00:00,1947.69,SHORT,2026-03-08T19:45:00+00:00,1968.3215497815409,SL,-1.0
LINKUSDT,2026-03-08T11:30:00+00:00,8.638,SHORT,2026-03-08T19:15:00+00:00,8.638,TP1,0.75
XRPUSDT,2026-03-08T11:30:00+00:00,1.357,SHORT,2026-03-08T16:30:00+00:00,1.3384511160761232,TP2,2.0
APTUSDT,2026-03-08T14:15:00+00:00,0.935,SHORT,2026-03-09T03:00:00+00:00,0.9534823490792758,SL,-1.0
AVAXUSDT,2026-03-08T14:15:00+00:00,8.878,SHORT,2026-03-08T19:15:00+00:00,8.960895814676027,SL,-1.0
OPUSDT,2026-03-08T14:15:00+00:00,0.11507,SHORT,2026-03-08T19:00:00+00:00,0.11616485039122916,SL,-1.0
SUIUSDT,2026-03-08T14:15:00+00:00,0.89,SHORT,2026-03-08T22:00:00+00:00,0.8662229987405715,TP2,2.0
ATOMUSDT,2026-03-09T03:15:00+00:00,1.7321,SHORT,2026-03-09T05:30:00+00:00,1.7493395677077013,SL,-1.0
TIAUSDT,2026-03-09T09:45:00+00:00,0.3208,SHORT,2026-03-09T13:15:00+00:00,0.32423399467483544,SL,-1.0
AVAXUSDT,2026-03-09T18:15:00+00:00,9.265,LONG,2026-03-09T19:15:00+00:00,9.396615494237764,TP2,2.0
LTCUSDT,2026-03-09T20:45:00+00:00,54.13,LONG,2026-03-09T21:30:00+00:00,53.91959161193769,SL,-1.0
